workload,rep,seed,node_name,servers,mu,lambda_effective,E[w],E[s],E[r],E[n_q],E[n_s],E[n],utilization,num_completed_jobs
lam_3.0,0,1000,registration,3,8.0,,0.000509939177388873,0.12322901445331014,0.1237391266380535,0.0015190011853206471,0.14760380042782562,0.1490920837647904,0.0492012668092752,6455
lam_3.0,0,1000,doctor,5,5.0,,1.3820844455359424e-05,0.20075856182276974,0.2007723826672251,4.07369390321719e-05,0.319434973253793,0.31947571019282517,0.06388699465075859,6455
lam_3.0,0,1000,lab,4,10.0,,0.0,0.0998584407340774,0.0998584407340774,0.0,0.003402953867701255,0.003402953867701255,0.0008507384669253137,1271
lam_3.0,0,1000,pharmacy,2,6.0,,0.010481501798541317,0.16626754960336299,0.17675082973610834,0.034771997962679144,0.2310554637527781,0.2657499909233356,0.11552773187638905,6454
