workload,rep,seed,node_name,servers,mu,lambda_effective,E[w],E[s],E[r],E[n_q],E[n_s],E[n],utilization,num_completed_jobs
lam_35.0,1,1001,registration,3,8.0,,396.09931926052707,0.12453668432941122,396.20458360729486,13414.394024689007,2.851931310307783,13416.92523536077,0.9506437701025943,53018
lam_35.0,1,1001,doctor,5,5.0,,1.007999956405493,0.20047813838059947,1.2082778338067288,27.330981779827926,4.7644759594262265,32.093587954117936,0.9528951918852454,52937
lam_35.0,1,1001,lab,4,10.0,,7.971361395516332e-05,0.1015110272343801,0.10159074084833526,0.000448355025695804,0.2432786459097726,0.24372700093546842,0.06081966147744315,10712
lam_35.0,1,1001,pharmacy,2,6.0,,699.5559506391128,0.1675844036945432,699.6813207926308,14559.924772321734,1.8334583968581177,14561.336801715957,0.9167291984290589,26275
