workload,rep,seed,node_name,servers,mu,lambda_effective,E[w],E[s],E[r],E[n_q],E[n_s],E[n],utilization,num_completed_jobs
lam_11.0,1,1001,registration,3,8.0,,0.015680667267857152,0.1269387026820969,0.1426200779127184,0.1956356621721714,1.0988126284808708,1.294442911951523,0.3662708761602903,24445
lam_11.0,1,1001,doctor,5,5.0,,0.006516139853643088,0.2006978269379944,0.2072151437868696,0.07961450054552517,1.96475104453253,2.0443440302719313,0.392950208906506,24441
lam_11.0,1,1001,lab,4,10.0,,0.0,0.0998111166127954,0.0998111166127954,0.0,0.062256649618959325,0.062256649618959325,0.015564162404739831,4887
lam_11.0,1,1001,pharmacy,2,6.0,,0.9046865731029763,0.16640068569756017,1.0711260730229746,10.90222490083408,1.4947360976321689,12.396675084426557,0.7473680488160844,24431
